PC1,PC2,Player,Cluster
0.2481215485145527,0.8962687176371311,Julian Strawther,Cluster 4
-0.30693441498154994,-0.22869371555345952,Garrison Mathews,Cluster 4
1.1146026913852614,2.5808492289603193,Peyton Watson,Cluster 1
1.321527332802498,2.0458765824768723,Kentavious Caldwell-Pope,Cluster 1
0.0009081520321276074,-0.03425882627944286,Ja'Kobe Walter,Cluster 4
0.5233350233591112,0.561038062302988,Spencer Dinwiddie,Cluster 1
1.1258162208292544,1.124781528318643,Jaime Jaquez Jr.,Cluster 1
1.5645858421906822,1.617928837267062,Anthony Black,Cluster 1
-0.8277340269809416,-0.9416007543320505,Jaylen Nowell,Cluster 4
0.12874475283811024,1.8800584039900918,Isaiah Joe,Cluster 4
-1.2183055617287164,-1.159072425629097,Bones Hyland,Cluster 4
1.1378181233084923,0.875374905722227,Mike Conley,Cluster 1
