PC1,PC2,Player,Cluster
0.5739971342556949,1.536506873442127,Jonathan Mogbo,Cluster 1
-0.6357645222521662,1.5572338540886221,Lindy Waters III,Cluster 1
-0.7368620737181342,-0.0005228501697416113,Paul Reed,Cluster 1
-0.686183375596561,1.5421294431687582,Matas Buzelis,Cluster 1
-3.008052148385993,-1.4618104782849048,JT Thor,Cluster 2
-1.7020062349269636,-0.9888884511597209,Jaylin Williams,Cluster 2
0.4358888033024975,-1.120552763764609,Precious Achiuwa,Cluster 1
-1.8723650147389037,-0.04136063414657784,Marvin Bagley III,Cluster 2
-0.029255626779372948,1.7480817593483353,Tidjane Salaün,Cluster 1
0.6744100011774129,0.8346062881054355,Kevon Looney,Cluster 1
-1.8306173602603881,0.03972902128886235,David Roddy,Cluster 2
1.139302433458578,-0.6043364255208288,Taylor Hendricks,Cluster 1
